hour,time_utc,month,source_year,local_hour,ghi,dni,dhi,t2m,rain_mm
6479,2023-09-27T23:00:00Z,9,2023,19,0.00,0.00,0.00,11.97,0.0
6480,2023-09-28T00:00:00Z,9,2023,20,0.00,0.00,0.00,11.51,0.0
6481,2023-09-28T01:00:00Z,9,2023,21,0.00,0.00,0.00,11.16,0.0
6482,2023-09-28T02:00:00Z,9,2023,22,0.00,0.00,0.00,10.99,0.0
6483,2023-09-28T03:00:00Z,9,2023,23,0.00,0.00,0.00,10.88,0.0
6484,2023-09-28T04:00:00Z,9,2023,0,0.00,0.00,0.00,10.75,0.0
6485,2023-09-28T05:00:00Z,9,2023,1,0.00,0.00,0.00,10.60,0.0
6486,2023-09-28T06:00:00Z,9,2023,2,0.00,0.00,0.00,9.96,0.0
6487,2023-09-28T07:00:00Z,9,2023,3,0.00,0.00,0.00,9.08,0.0
6488,2023-09-28T08:00:00Z,9,2023,4,0.00,0.00,0.00,8.85,0.0
6489,2023-09-28T09:00:00Z,9,2023,5,0.00,0.00,0.00,8.97,0.0
6490,2023-09-28T10:00:00Z,9,2023,6,0.00,0.00,0.00,8.92,0.0
6491,2023-09-28T11:00:00Z,9,2023,7,54.80,38.25,47.68,10.33,0.0
6492,2023-09-28T12:00:00Z,9,2023,8,171.55,91.75,139.42,12.63,0.0
6493,2023-09-28T13:00:00Z,9,2023,9,307.83,141.74,231.73,14.62,0.0
6494,2023-09-28T14:00:00Z,9,2023,10,388.52,110.54,286.24,16.47,0.0
6495,2023-09-28T15:00:00Z,9,2023,11,437.62,99.00,318.83,17.94,0.0
6496,2023-09-28T16:00:00Z,9,2023,12,492.70,180.38,309.13,18.90,0.0
6497,2023-09-28T17:00:00Z,9,2023,13,543.72,357.58,260.77,19.42,0.0
6498,2023-09-28T18:00:00Z,9,2023,14,468.62,360.02,218.96,19.59,0.0
6499,2023-09-28T19:00:00Z,9,2023,15,389.92,354.07,193.91,19.28,0.0
6500,2023-09-28T20:00:00Z,9,2023,16,235.45,238.48,143.77,18.47,0.0
6501,2023-09-28T21:00:00Z,9,2023,17,86.88,105.96,63.79,16.88,0.0
6502,2023-09-28T22:00:00Z,9,2023,18,5.93,2.23,7.35,13.63,0.0
6503,2023-09-28T23:00:00Z,9,2023,19,0.00,0.00,0.00,12.40,0.0
6504,2023-09-29T00:00:00Z,9,2023,20,0.00,0.00,0.00,11.81,0.0
6505,2023-09-29T01:00:00Z,9,2023,21,0.00,0.00,0.00,11.22,0.0
6506,2023-09-29T02:00:00Z,9,2023,22,0.00,0.00,0.00,11.11,0.0
6507,2023-09-29T03:00:00Z,9,2023,23,0.00,0.00,0.00,11.72,0.0
6508,2023-09-29T04:00:00Z,9,2023,0,0.00,0.00,0.00,12.63,0.0
6509,2023-09-29T05:00:00Z,9,2023,1,0.00,0.00,0.00,12.36,0.0
6510,2023-09-29T06:00:00Z,9,2023,2,0.00,0.00,0.00,12.10,0.0
6511,2023-09-29T07:00:00Z,9,2023,3,0.00,0.00,0.00,11.97,0.0
6512,2023-09-29T08:00:00Z,9,2023,4,0.00,0.00,0.00,11.63,0.0
6513,2023-09-29T09:00:00Z,9,2023,5,0.00,0.00,0.00,11.58,0.0
6514,2023-09-29T10:00:00Z,9,2023,6,0.00,0.00,0.00,11.52,0.0
6515,2023-09-29T11:00:00Z,9,2023,7,18.27,0.00,15.95,12.40,0.0
6516,2023-09-29T12:00:00Z,9,2023,8,31.77,0.00,27.79,13.36,0.0
6517,2023-09-29T13:00:00Z,9,2023,9,48.58,0.00,41.11,14.38,0.0
6518,2023-09-29T14:00:00Z,9,2023,10,60.28,0.58,51.89,15.16,0.5
6519,2023-09-29T15:00:00Z,9,2023,11,93.93,8.68,75.31,15.21,0.3
6520,2023-09-29T16:00:00Z,9,2023,12,98.47,0.00,82.66,15.46,0.0
6521,2023-09-29T17:00:00Z,9,2023,13,126.72,0.00,106.56,15.54,0.0
6522,2023-09-29T18:00:00Z,9,2023,14,65.30,24.02,47.31,15.23,0.3
6523,2023-09-29T19:00:00Z,9,2023,15,29.80,0.17,26.03,14.86,3.6
6524,2023-09-29T20:00:00Z,9,2023,16,23.58,0.20,20.06,14.54,1.8
6525,2023-09-29T21:00:00Z,9,2023,17,12.62,0.00,11.05,14.07,0.5
6526,2023-09-29T22:00:00Z,9,2023,18,1.48,0.00,1.69,13.60,0.0
6527,2023-09-29T23:00:00Z,9,2023,19,0.00,0.00,0.00,13.55,0.0
6528,2023-09-30T00:00:00Z,9,2023,20,0.00,0.00,0.00,13.44,0.0
6529,2023-09-30T01:00:00Z,9,2023,21,0.00,0.00,0.00,13.24,0.0
6530,2023-09-30T02:00:00Z,9,2023,22,0.00,0.00,0.00,13.01,0.0
6531,2023-09-30T03:00:00Z,9,2023,23,0.00,0.00,0.00,12.80,0.0
6532,2023-09-30T04:00:00Z,9,2023,0,0.00,0.00,0.00,12.59,0.0
6533,2023-09-30T05:00:00Z,9,2023,1,0.00,0.00,0.00,12.44,0.0
6534,2023-09-30T06:00:00Z,9,2023,2,0.00,0.00,0.00,12.27,0.0
6535,2023-09-30T07:00:00Z,9,2023,3,0.00,0.00,0.00,12.12,0.0
6536,2023-09-30T08:00:00Z,9,2023,4,0.00,0.00,0.00,11.92,0.0
6537,2023-09-30T09:00:00Z,9,2023,5,0.00,0.00,0.00,11.96,0.0
6538,2023-09-30T10:00:00Z,9,2023,6,0.00,0.00,0.00,11.99,0.0
6539,2023-09-30T11:00:00Z,9,2023,7,34.97,0.00,30.52,12.05,0.0
6540,2023-09-30T12:00:00Z,9,2023,8,92.22,0.00,80.42,12.54,0.0
6541,2023-09-30T13:00:00Z,9,2023,9,157.90,0.00,133.64,13.66,0.0
6542,2023-09-30T14:00:00Z,9,2023,10,191.98,8.71,158.43,15.20,0.0
6543,2023-09-30T15:00:00Z,9,2023,11,203.95,12.48,164.94,16.97,0.0
6544,2023-09-30T16:00:00Z,9,2023,12,243.32,8.42,203.00,18.45,0.0
6545,2023-09-30T17:00:00Z,9,2023,13,214.88,4.44,179.79,19.11,0.0
6546,2023-09-30T18:00:00Z,9,2023,14,196.32,2.00,167.55,19.29,0.0
6547,2023-09-30T19:00:00Z,9,2023,15,148.52,0.00,123.35,19.06,0.0
6548,2023-09-30T20:00:00Z,9,2023,16,92.78,0.00,79.25,18.29,0.0
6549,2023-09-30T21:00:00Z,9,2023,17,40.60,1.34,36.48,16.59,0.0
6550,2023-09-30T22:00:00Z,9,2023,18,2.67,0.00,3.06,13.98,0.0
6551,2023-09-30T23:00:00Z,9,2023,19,0.00,0.00,0.00,12.99,0.0
6552,2023-10-01T00:00:00Z,10,2023,20,0.00,0.00,0.00,12.60,0.0
6553,2023-10-01T01:00:00Z,10,2023,21,0.00,0.00,0.00,12.03,0.0
6554,2023-10-01T02:00:00Z,10,2023,22,0.00,0.00,0.00,11.63,0.0
6555,2023-10-01T03:00:00Z,10,2023,23,0.00,0.00,0.00,11.77,0.0
6556,2023-10-01T04:00:00Z,10,2023,0,0.00,0.00,0.00,11.91,0.0
6557,2023-10-01T05:00:00Z,10,2023,1,0.00,0.00,0.00,11.39,0.0
6558,2023-10-01T06:00:00Z,10,2023,2,0.00,0.00,0.00,11.00,0.0
6559,2023-10-01T07:00:00Z,10,2023,3,0.00,0.00,0.00,10.87,0.0
6560,2023-10-01T08:00:00Z,10,2023,4,0.00,0.00,0.00,10.97,0.0
6561,2023-10-01T09:00:00Z,10,2023,5,0.00,0.00,0.00,11.13,0.0
6562,2023-10-01T10:00:00Z,10,2023,6,0.00,0.00,0.00,11.25,0.0
6563,2023-10-01T11:00:00Z,10,2023,7,58.38,60.01,47.32,11.55,0.0
6564,2023-10-01T12:00:00Z,10,2023,8,205.85,261.89,114.55,13.01,0.0
6565,2023-10-01T13:00:00Z,10,2023,9,347.62,382.69,157.10,15.42,0.0
6566,2023-10-01T14:00:00Z,10,2023,10,485.60,475.04,190.14,18.00,0.0
6567,2023-10-01T15:00:00Z,10,2023,11,581.67,540.80,198.93,19.56,0.0
6568,2023-10-01T16:00:00Z,10,2023,12,591.08,479.64,221.87,20.68,0.0
6569,2023-10-01T17:00:00Z,10,2023,13,561.90,468.62,216.08,21.49,0.0
6570,2023-10-01T18:00:00Z,10,2023,14,512.33,485.85,192.17,21.92,0.0
6571,2023-10-01T19:00:00Z,10,2023,15,392.12,438.08,158.54,21.98,0.0
6572,2023-10-01T20:00:00Z,10,2023,16,242.50,341.66,120.56,21.59,0.0
6573,2023-10-01T21:00:00Z,10,2023,17,84.30,132.19,56.38,20.31,0.0
6574,2023-10-01T22:00:00Z,10,2023,18,4.07,2.59,5.96,18.17,0.0
6575,2023-10-01T23:00:00Z,10,2023,19,0.00,0.00,0.00,17.17,0.0
6576,2023-10-02T00:00:00Z,10,2023,20,0.00,0.00,0.00,16.52,0.0
6577,2023-10-02T01:00:00Z,10,2023,21,0.00,0.00,0.00,15.93,0.0
6578,2023-10-02T02:00:00Z,10,2023,22,0.00,0.00,0.00,15.51,0.0
6579,2023-10-02T03:00:00Z,10,2023,23,0.00,0.00,0.00,15.68,0.0
6580,2023-10-02T04:00:00Z,10,2023,0,0.00,0.00,0.00,15.54,0.0
6581,2023-10-02T05:00:00Z,10,2023,1,0.00,0.00,0.00,15.81,0.0
6582,2023-10-02T06:00:00Z,10,2023,2,0.00,0.00,0.00,15.97,0.0
6583,2023-10-02T07:00:00Z,10,2023,3,0.00,0.00,0.00,15.64,0.0
6584,2023-10-02T08:00:00Z,10,2023,4,0.00,0.00,0.00,14.77,0.0
6585,2023-10-02T09:00:00Z,10,2023,5,0.00,0.00,0.00,14.10,0.0
6586,2023-10-02T10:00:00Z,10,2023,6,0.00,0.00,0.00,13.49,0.0
6587,2023-10-02T11:00:00Z,10,2023,7,81.22,272.55,37.74,13.82,0.0
6588,2023-10-02T12:00:00Z,10,2023,8,256.42,596.86,70.00,15.13,0.0
6589,2023-10-02T13:00:00Z,10,2023,9,432.35,744.43,83.07,17.05,0.0
6590,2023-10-02T14:00:00Z,10,2023,10,577.62,856.64,80.30,18.57,0.0
6591,2023-10-02T15:00:00Z,10,2023,11,678.40,912.73,78.93,19.46,0.0
6592,2023-10-02T16:00:00Z,10,2023,12,716.05,935.33,77.90,20.11,0.0
6593,2023-10-02T17:00:00Z,10,2023,13,692.72,928.50,75.47,20.51,0.0
6594,2023-10-02T18:00:00Z,10,2023,14,611.17,906.63,70.03,20.62,0.0
6595,2023-10-02T19:00:00Z,10,2023,15,477.45,853.14,65.71,20.41,0.0
6596,2023-10-02T20:00:00Z,10,2023,16,306.05,753.66,53.94,20.15,0.0
6597,2023-10-02T21:00:00Z,10,2023,17,120.38,477.48,35.89,19.17,0.0
6598,2023-10-02T22:00:00Z,10,2023,18,5.03,45.91,5.65,17.60,0.0
6599,2023-10-02T23:00:00Z,10,2023,19,0.00,0.00,0.00,16.87,0.0
6600,2023-10-03T00:00:00Z,10,2023,20,0.00,0.00,0.00,15.99,0.0
6601,2023-10-03T01:00:00Z,10,2023,21,0.00,0.00,0.00,14.68,0.0
6602,2023-10-03T02:00:00Z,10,2023,22,0.00,0.00,0.00,13.03,0.0
6603,2023-10-03T03:00:00Z,10,2023,23,0.00,0.00,0.00,11.77,0.0
6604,2023-10-03T04:00:00Z,10,2023,0,0.00,0.00,0.00,11.28,0.0
6605,2023-10-03T05:00:00Z,10,2023,1,0.00,0.00,0.00,11.20,0.0
6606,2023-10-03T06:00:00Z,10,2023,2,0.00,0.00,0.00,11.19,0.0
6607,2023-10-03T07:00:00Z,10,2023,3,0.00,0.00,0.00,11.21,0.0
6608,2023-10-03T08:00:00Z,10,2023,4,0.00,0.00,0.00,11.13,0.0
6609,2023-10-03T09:00:00Z,10,2023,5,0.00,0.00,0.00,10.81,0.0
6610,2023-10-03T10:00:00Z,10,2023,6,0.00,0.00,0.00,10.75,0.0
6611,2023-10-03T11:00:00Z,10,2023,7,81.53,303.76,34.58,11.60,0.0
6612,2023-10-03T12:00:00Z,10,2023,8,250.68,604.70,63.79,13.90,0.0
6613,2023-10-03T13:00:00Z,10,2023,9,416.75,730.71,80.15,17.04,0.0
6614,2023-10-03T14:00:00Z,10,2023,10,550.12,779.56,96.39,20.33,0.0
6615,2023-10-03T15:00:00Z,10,2023,11,636.90,821.06,96.53,22.65,0.0
6616,2023-10-03T16:00:00Z,10,2023,12,676.90,869.83,83.78,24.21,0.0
6617,2023-10-03T17:00:00Z,10,2023,13,649.72,857.93,81.87,25.27,0.0
6618,2023-10-03T18:00:00Z,10,2023,14,567.97,821.84,81.65,25.86,0.0
6619,2023-10-03T19:00:00Z,10,2023,15,439.35,743.07,79.97,26.01,0.0
6620,2023-10-03T20:00:00Z,10,2023,16,275.73,636.87,63.91,25.65,0.0
6621,2023-10-03T21:00:00Z,10,2023,17,102.30,358.03,38.54,23.97,0.0
6622,2023-10-03T22:00:00Z,10,2023,18,3.70,20.51,4.65,20.97,0.0
6623,2023-10-03T23:00:00Z,10,2023,19,0.00,0.00,0.00,19.47,0.0
6624,2023-10-04T00:00:00Z,10,2023,20,0.00,0.00,0.00,19.03,0.0
6625,2023-10-04T01:00:00Z,10,2023,21,0.00,0.00,0.00,18.44,0.0
6626,2023-10-04T02:00:00Z,10,2023,22,0.00,0.00,0.00,17.98,0.0
6627,2023-10-04T03:00:00Z,10,2023,23,0.00,0.00,0.00,17.53,0.0
6628,2023-10-04T04:00:00Z,10,2023,0,0.00,0.00,0.00,17.02,0.0
6629,2023-10-04T05:00:00Z,10,2023,1,0.00,0.00,0.00,16.45,0.0
6630,2023-10-04T06:00:00Z,10,2023,2,0.00,0.00,0.00,16.03,0.0
6631,2023-10-04T07:00:00Z,10,2023,3,0.00,0.00,0.00,15.61,0.0
6632,2023-10-04T08:00:00Z,10,2023,4,0.00,0.00,0.00,15.03,0.0
6633,2023-10-04T09:00:00Z,10,2023,5,0.00,0.00,0.00,14.48,0.0
6634,2023-10-04T10:00:00Z,10,2023,6,0.00,0.00,0.00,14.13,0.0
6635,2023-10-04T11:00:00Z,10,2023,7,76.57,278.92,35.19,15.09,0.0
6636,2023-10-04T12:00:00Z,10,2023,8,244.50,555.93,73.65,17.40,0.0
6637,2023-10-04T13:00:00Z,10,2023,9,412.58,718.13,83.90,19.85,0.0
6638,2023-10-04T14:00:00Z,10,2023,10,548.88,783.79,96.10,22.32,0.0
6639,2023-10-04T15:00:00Z,10,2023,11,637.03,826.79,96.67,24.29,0.0
6640,2023-10-04T16:00:00Z,10,2023,12,678.17,871.09,91.41,25.74,0.0
6641,2023-10-04T17:00:00Z,10,2023,13,648.12,832.90,97.73,26.31,0.0
6642,2023-10-04T18:00:00Z,10,2023,14,563.45,779.30,99.21,26.31,0.0
6643,2023-10-04T19:00:00Z,10,2023,15,435.65,719.37,89.53,25.87,0.0
6644,2023-10-04T20:00:00Z,10,2023,16,273.27,641.81,66.15,25.25,0.0
6645,2023-10-04T21:00:00Z,10,2023,17,106.70,387.78,41.98,23.00,0.0
6646,2023-10-04T22:00:00Z,10,2023,18,0.00,0.00,0.00,19.41,0.0
6647,2023-10-04T23:00:00Z,10,2023,19,0.00,0.00,0.00,18.27,0.0
6648,2023-10-05T00:00:00Z,10,2023,20,0.00,0.00,0.00,17.43,0.0
6649,2023-10-05T01:00:00Z,10,2023,21,0.00,0.00,0.00,16.59,0.0
6650,2023-10-05T02:00:00Z,10,2023,22,0.00,0.00,0.00,16.10,0.0
6651,2023-10-05T03:00:00Z,10,2023,23,0.00,0.00,0.00,15.85,0.0
6652,2023-10-05T04:00:00Z,10,2023,0,0.00,0.00,0.00,15.78,0.0
6653,2023-10-05T05:00:00Z,10,2023,1,0.00,0.00,0.00,15.62,0.0
6654,2023-10-05T06:00:00Z,10,2023,2,0.00,0.00,0.00,15.30,0.0
6655,2023-10-05T07:00:00Z,10,2023,3,0.00,0.00,0.00,14.89,0.0
6656,2023-10-05T08:00:00Z,10,2023,4,0.00,0.00,0.00,14.55,0.0
6657,2023-10-05T09:00:00Z,10,2023,5,0.00,0.00,0.00,14.20,0.0
6658,2023-10-05T10:00:00Z,10,2023,6,0.00,0.00,0.00,13.67,0.0
6659,2023-10-05T11:00:00Z,10,2023,7,53.78,90.48,42.40,14.48,0.0
6660,2023-10-05T12:00:00Z,10,2023,8,180.38,283.46,104.86,16.81,0.0
6661,2023-10-05T13:00:00Z,10,2023,9,324.00,387.88,147.04,19.01,0.0
6662,2023-10-05T14:00:00Z,10,2023,10,451.92,577.79,142.91,21.29,0.0
6663,2023-10-05T15:00:00Z,10,2023,11,599.92,727.95,137.82,22.71,0.0
6664,2023-10-05T16:00:00Z,10,2023,12,680.72,879.17,89.74,23.45,0.0
6665,2023-10-05T17:00:00Z,10,2023,13,652.80,865.69,96.70,23.81,0.0
6666,2023-10-05T18:00:00Z,10,2023,14,573.25,843.26,83.41,23.83,0.0
6667,2023-10-05T19:00:00Z,10,2023,15,439.45,767.15,83.09,23.43,0.0
6668,2023-10-05T20:00:00Z,10,2023,16,272.05,646.02,69.70,22.53,0.0
6669,2023-10-05T21:00:00Z,10,2023,17,103.22,364.27,40.26,20.80,0.0
6670,2023-10-05T22:00:00Z,10,2023,18,0.00,0.00,0.00,17.83,0.0
6671,2023-10-05T23:00:00Z,10,2023,19,0.00,0.00,0.00,16.62,0.0
6672,2023-10-06T00:00:00Z,10,2023,20,0.00,0.00,0.00,15.55,0.0
6673,2023-10-06T01:00:00Z,10,2023,21,0.00,0.00,0.00,14.59,0.0
6674,2023-10-06T02:00:00Z,10,2023,22,0.00,0.00,0.00,14.07,0.0
6675,2023-10-06T03:00:00Z,10,2023,23,0.00,0.00,0.00,13.88,0.0
6676,2023-10-06T04:00:00Z,10,2023,0,0.00,0.00,0.00,13.81,0.0
6677,2023-10-06T05:00:00Z,10,2023,1,0.00,0.00,0.00,13.86,0.0
6678,2023-10-06T06:00:00Z,10,2023,2,0.00,0.00,0.00,13.92,0.0
6679,2023-10-06T07:00:00Z,10,2023,3,0.00,0.00,0.00,13.82,0.0
6680,2023-10-06T08:00:00Z,10,2023,4,0.00,0.00,0.00,13.68,0.0
6681,2023-10-06T09:00:00Z,10,2023,5,0.00,0.00,0.00,13.93,0.0
6682,2023-10-06T10:00:00Z,10,2023,6,0.00,0.00,0.00,14.06,0.0
6683,2023-10-06T11:00:00Z,10,2023,7,28.62,74.03,23.60,15.21,0.0
6684,2023-10-06T12:00:00Z,10,2023,8,100.07,143.70,72.66,16.89,0.0
6685,2023-10-06T13:00:00Z,10,2023,9,169.05,170.64,109.65,18.47,0.0
6686,2023-10-06T14:00:00Z,10,2023,10,227.32,89.28,168.91,20.11,0.0
6687,2023-10-06T15:00:00Z,10,2023,11,207.30,107.25,133.37,21.48,0.0
6688,2023-10-06T16:00:00Z,10,2023,12,199.88,36.16,162.32,22.31,0.0
6689,2023-10-06T17:00:00Z,10,2023,13,178.07,124.87,118.05,22.74,0.0
6690,2023-10-06T18:00:00Z,10,2023,14,227.90,217.75,124.54,22.70,0.0
6691,2023-10-06T19:00:00Z,10,2023,15,175.68,163.96,109.04,22.41,0.0
6692,2023-10-06T20:00:00Z,10,2023,16,101.97,104.42,73.19,21.71,0.0
6693,2023-10-06T21:00:00Z,10,2023,17,32.62,29.68,25.39,20.61,0.0
6694,2023-10-06T22:00:00Z,10,2023,18,0.00,0.00,0.00,18.89,0.0
6695,2023-10-06T23:00:00Z,10,2023,19,0.00,0.00,0.00,18.15,0.0
6696,2023-10-07T00:00:00Z,10,2023,20,0.00,0.00,0.00,17.70,0.0
6697,2023-10-07T01:00:00Z,10,2023,21,0.00,0.00,0.00,17.39,0.0
6698,2023-10-07T02:00:00Z,10,2023,22,0.00,0.00,0.00,17.14,0.0
6699,2023-10-07T03:00:00Z,10,2023,23,0.00,0.00,0.00,16.91,0.0
6700,2023-10-07T04:00:00Z,10,2023,0,0.00,0.00,0.00,17.04,0.0
6701,2023-10-07T05:00:00Z,10,2023,1,0.00,0.00,0.00,17.03,0.0
6702,2023-10-07T06:00:00Z,10,2023,2,0.00,0.00,0.00,16.95,0.0
6703,2023-10-07T07:00:00Z,10,2023,3,0.00,0.00,0.00,16.85,0.0
6704,2023-10-07T08:00:00Z,10,2023,4,0.00,0.00,0.00,16.73,0.0
6705,2023-10-07T09:00:00Z,10,2023,5,0.00,0.00,0.00,16.68,0.0
6706,2023-10-07T10:00:00Z,10,2023,6,0.00,0.00,0.00,16.66,0.0
6707,2023-10-07T11:00:00Z,10,2023,7,27.77,0.00,25.24,16.71,0.0
6708,2023-10-07T12:00:00Z,10,2023,8,88.20,0.00,76.78,17.03,0.0
6709,2023-10-07T13:00:00Z,10,2023,9,139.32,0.00,120.67,17.53,0.0
6710,2023-10-07T14:00:00Z,10,2023,10,182.07,20.76,155.12,18.20,0.0
6711,2023-10-07T15:00:00Z,10,2023,11,293.65,1.60,247.76,18.77,0.0
6712,2023-10-07T16:00:00Z,10,2023,12,372.88,102.21,299.97,19.23,0.0
6713,2023-10-07T17:00:00Z,10,2023,13,327.30,1.70,278.47,19.45,0.0
6714,2023-10-07T18:00:00Z,10,2023,14,219.43,0.00,190.26,19.24,2.5
6715,2023-10-07T19:00:00Z,10,2023,15,170.88,0.00,145.69,18.75,0.0
6716,2023-10-07T20:00:00Z,10,2023,16,102.88,0.00,89.25,18.23,0.0
6717,2023-10-07T21:00:00Z,10,2023,17,34.50,0.00,30.15,17.66,0.0
6718,2023-10-07T22:00:00Z,10,2023,18,0.00,0.00,0.00,17.01,0.0
6719,2023-10-07T23:00:00Z,10,2023,19,0.00,0.00,0.00,16.56,0.0
6720,2023-10-08T00:00:00Z,10,2023,20,0.00,0.00,0.00,16.25,0.0
6721,2023-10-08T01:00:00Z,10,2023,21,0.00,0.00,0.00,16.07,0.0
6722,2023-10-08T02:00:00Z,10,2023,22,0.00,0.00,0.00,15.98,0.0
6723,2023-10-08T03:00:00Z,10,2023,23,0.00,0.00,0.00,15.54,0.0
6724,2023-10-08T04:00:00Z,10,2023,0,0.00,0.00,0.00,13.99,0.8
6725,2023-10-08T05:00:00Z,10,2023,1,0.00,0.00,0.00,11.78,0.0
6726,2023-10-08T06:00:00Z,10,2023,2,0.00,0.00,0.00,10.27,0.0
6727,2023-10-08T07:00:00Z,10,2023,3,0.00,0.00,0.00,9.95,0.0
6728,2023-10-08T08:00:00Z,10,2023,4,0.00,0.00,0.00,9.87,0.0
6729,2023-10-08T09:00:00Z,10,2023,5,0.00,0.00,0.00,9.74,0.0
6730,2023-10-08T10:00:00Z,10,2023,6,0.00,0.00,0.00,9.72,0.0
6731,2023-10-08T11:00:00Z,10,2023,7,63.17,195.52,38.17,10.01,0.0
6732,2023-10-08T12:00:00Z,10,2023,8,218.25,515.05,74.28,11.31,0.0
6733,2023-10-08T13:00:00Z,10,2023,9,354.52,570.69,109.64,12.70,0.0
6734,2023-10-08T14:00:00Z,10,2023,10,498.90,559.42,185.92,14.08,0.0
6735,2023-10-08T15:00:00Z,10,2023,11,594.97,654.90,194.65,15.28,0.0
6736,2023-10-08T16:00:00Z,10,2023,12,632.58,672.19,199.85,16.20,0.0
6737,2023-10-08T17:00:00Z,10,2023,13,601.78,710.89,176.83,16.80,0.0
6738,2023-10-08T18:00:00Z,10,2023,14,518.00,766.02,95.45,17.11,0.0
6739,2023-10-08T19:00:00Z,10,2023,15,398.23,728.66,83.30,17.07,0.0
6740,2023-10-08T20:00:00Z,10,2023,16,246.15,603.71,66.56,16.61,0.0
6741,2023-10-08T21:00:00Z,10,2023,17,86.38,342.91,36.64,15.41,0.0
6742,2023-10-08T22:00:00Z,10,2023,18,0.00,0.00,0.00,13.25,0.0
6743,2023-10-08T23:00:00Z,10,2023,19,0.00,0.00,0.00,12.76,0.0
6744,2023-10-09T00:00:00Z,10,2023,20,0.00,0.00,0.00,12.18,0.0
6745,2023-10-09T01:00:00Z,10,2023,21,0.00,0.00,0.00,11.47,0.0
6746,2023-10-09T02:00:00Z,10,2023,22,0.00,0.00,0.00,10.83,0.0
6747,2023-10-09T03:00:00Z,10,2023,23,0.00,0.00,0.00,10.59,0.0
6748,2023-10-09T04:00:00Z,10,2023,0,0.00,0.00,0.00,10.38,0.0
6749,2023-10-09T05:00:00Z,10,2023,1,0.00,0.00,0.00,10.21,0.0
6750,2023-10-09T06:00:00Z,10,2023,2,0.00,0.00,0.00,10.08,0.0
6751,2023-10-09T07:00:00Z,10,2023,3,0.00,0.00,0.00,9.86,0.0
6752,2023-10-09T08:00:00Z,10,2023,4,0.00,0.00,0.00,9.31,0.0
6753,2023-10-09T09:00:00Z,10,2023,5,0.00,0.00,0.00,8.33,0.0
6754,2023-10-09T10:00:00Z,10,2023,6,0.00,0.00,0.00,7.87,0.0
6755,2023-10-09T11:00:00Z,10,2023,7,60.35,213.23,35.04,8.24,0.0
6756,2023-10-09T12:00:00Z,10,2023,8,218.00,442.68,91.93,9.78,0.0
6757,2023-10-09T13:00:00Z,10,2023,9,370.90,510.54,150.90,11.71,0.0
6758,2023-10-09T14:00:00Z,10,2023,10,494.50,540.44,195.81,13.37,0.0
6759,2023-10-09T15:00:00Z,10,2023,11,592.67,614.72,209.40,14.68,0.0
6760,2023-10-09T16:00:00Z,10,2023,12,558.92,699.02,140.65,15.60,0.0
6761,2023-10-09T17:00:00Z,10,2023,13,538.70,603.87,169.82,16.09,0.0
6762,2023-10-09T18:00:00Z,10,2023,14,438.70,343.15,231.00,16.22,0.0
6763,2023-10-09T19:00:00Z,10,2023,15,322.92,367.60,164.43,15.91,0.0
6764,2023-10-09T20:00:00Z,10,2023,16,189.18,326.09,98.42,15.25,0.0
6765,2023-10-09T21:00:00Z,10,2023,17,59.10,163.75,37.42,13.93,0.0
6766,2023-10-09T22:00:00Z,10,2023,18,0.00,0.00,0.00,11.71,0.0
6767,2023-10-09T23:00:00Z,10,2023,19,0.00,0.00,0.00,11.32,0.0
6768,2023-10-10T00:00:00Z,10,2023,20,0.00,0.00,0.00,10.87,0.0
6769,2023-10-10T01:00:00Z,10,2023,21,0.00,0.00,0.00,10.45,0.0
6770,2023-10-10T02:00:00Z,10,2023,22,0.00,0.00,0.00,9.74,0.0
6771,2023-10-10T03:00:00Z,10,2023,23,0.00,0.00,0.00,9.13,0.0
6772,2023-10-10T04:00:00Z,10,2023,0,0.00,0.00,0.00,8.41,0.0
6773,2023-10-10T05:00:00Z,10,2023,1,0.00,0.00,0.00,7.96,0.0
6774,2023-10-10T06:00:00Z,10,2023,2,0.00,0.00,0.00,7.45,0.0
6775,2023-10-10T07:00:00Z,10,2023,3,0.00,0.00,0.00,6.85,0.0
6776,2023-10-10T08:00:00Z,10,2023,4,0.00,0.00,0.00,6.40,0.0
6777,2023-10-10T09:00:00Z,10,2023,5,0.00,0.00,0.00,5.98,0.0
6778,2023-10-10T10:00:00Z,10,2023,6,0.00,0.00,0.00,5.85,0.0
6779,2023-10-10T11:00:00Z,10,2023,7,27.88,13.36,24.88,7.02,0.0
6780,2023-10-10T12:00:00Z,10,2023,8,113.70,37.80,93.04,8.95,0.0
6781,2023-10-10T13:00:00Z,10,2023,9,212.02,64.34,169.61,10.96,0.0
6782,2023-10-10T14:00:00Z,10,2023,10,278.15,115.38,210.76,13.41,0.0
6783,2023-10-10T15:00:00Z,10,2023,11,320.45,49.06,257.26,14.74,0.0
6784,2023-10-10T16:00:00Z,10,2023,12,299.95,306.61,157.99,15.43,0.0
6785,2023-10-10T17:00:00Z,10,2023,13,293.75,370.03,136.52,15.63,0.0
6786,2023-10-10T18:00:00Z,10,2023,14,343.23,122.06,263.78,15.91,0.0
6787,2023-10-10T19:00:00Z,10,2023,15,237.05,163.91,167.39,15.88,0.0
6788,2023-10-10T20:00:00Z,10,2023,16,144.85,111.31,110.22,15.66,0.0
